pessoa_id,nome,cpf,genero,data_nascimento,email,telefone,cidade,uf,cep,opt_in
PES-05789,André Lima Nunes,45967873600,M,1998-03-06,andre.nunes485@outlook.com,11968248575,São Paulo,SP,09037490,False
PES-05790,Paulo Melo Pereira,23892501815,M,1963-09-08,paulo_per967@gmail.com,11972781482,São Paulo,SP,04846632,False
PES-05791,Patrícia Dias,79709734261,F,1996-08-12,patricia_dia446@outlook.com,11969637835,São Paulo,SP,08219785,True
PES-05792,Rodrigo Santos Andrade,71412023823,M,1991-04-12,rodrigo.andrade480@outlook.com,19960477718,Campinas,SP,13936522,True
PES-05793,Cecília Freitas,07287698838,F,1972-02-14,cecilia_fre345@bol.com.br,21986206242,Rio de Janeiro,RJ,29663629,False
PES-05794,André Machado,34939415600,M,1991-06-27,andre.machado279@bol.com.br,32992141454,Juiz de Fora,MG,37564273,False
PES-05795,Camila Carvalho Alves,97926721417,F,1993-08-27,camilaalves848@yahoo.com.br,11971615574,São Paulo,SP,06350944,True
PES-05796,Renata Rocha Pereira Araújo,05481563525,F,1993-01-12,renata.araujo514@uol.com.br,11977755820,Guarulhos,SP,03433767,True
PES-05797,Camila Carvalho Barbosa Guimarães,06737229026,F,1980-07-17,camilaguimaraes780@bol.com.br,11995608091,São Paulo,SP,06345328,False
PES-05798,Márcia Ribeiro,55756632808,F,1988-12-26,marciaribeiro476@outlook.com,11982015182,São Paulo,SP,08357134,False
PES-05799,Cláudia Alves,60373626886,F,1989-10-15,claudia_alv891@bol.com.br,71965732396,Salvador,BA,42520227,True
PES-05800,Fernando Gomes,18773390089,M,1980-10-29,fernando_gom665@gmail.com,41967018850,Curitiba,PR,83377332,False
PES-05801,Raquel Alves,67396952530,F,1985-01-19,raquel.alves864@yahoo.com.br,71990995530,Salvador,BA,48308223,False
PES-05802,Mariana Cardoso,40551358076,F,1996-10-31,marianacardoso384@gmail.com,16979321844,Ribeirão Preto,SP,14812973,True
PES-05803,Aline Gomes Alves,48325558474,F,1988-01-09,simone.ribeiro9@outlook.com,11967458451,Guarulhos,SP,02086217,False
PES-05804,Lucas Rocha Brandão,59616254430,M,1948-12-30,lucasbrandao75@yahoo.com.br,51977131711,Porto Alegre,RS,95996826,False
PES-05805,Márcia Andrade Carvalho Pereira,91878945130,F,1997-03-07,marciapereira360@outlook.com,41991098593,Curitiba,PR,84964738,True
PES-05806,Camila Costa,09740178928,F,1989-04-21,camila.costa580@bol.com.br,11997029674,São Paulo,SP,01962516,False
PES-05807,Priscila Ribeiro,27342599310,F,1995-08-28,priscila.ribeiro633@gmail.com,31974788491,Belo Horizonte,MG,35857974,False
PES-05808,Daniel Conceição Carvalho,46228028219,M,1960-03-31,daniel_car391@yahoo.com.br,51964574484,Porto Alegre,RS,92003806,False
PES-05809,Vinícius Gomes Oliveira Souza,41761002902,M,1996-09-22,vinicius_sou275@outlook.com,11994389153,São Paulo,SP,04405539,True
PES-05810,José Conceição,62948501938,M,1990-09-09,jose.conceicao929@hotmail.com,11985632877,São Paulo,SP,03384252,True
PES-05811,Priscila Nascimento Guimarães Assunção,78596221301,F,1970-04-01,priscila.assuncao84@uol.com.br,71963955231,Salvador,BA,48132862,False
PES-05812,Larissa Freitas Souza,26088736771,F,1985-03-12,larissasouza148@uol.com.br,31996374063,Belo Horizonte,MG,32146700,False
PES-05813,Mariana Gomes,88312217797,F,1994-11-27,marianagomes454@hotmail.com,21994887664,Rio de Janeiro,RJ,23483650,True
PES-05814,João Silva Nascimento Mendes,57719360494,M,1944-05-11,joao.mendes676@hotmail.com,11986991436,São Paulo,SP,09204442,False
PES-05815,Rafael Freitas,12749953294,M,1964-05-04,rafaelfreitas324@outlook.com,11967526865,São Paulo,SP,07672124,False
PES-05816,Caio Assunção Dias,90048336688,M,1992-11-22,caio.dias161@hotmail.com,11972113303,São Paulo,SP,02904680,True
PES-05817,Otávio Martins Brandão,33030120406,M,1944-07-11,otavio.brandao269@gmail.com,81962225833,Recife,PE,51156157,True
PES-05818,Rafael Mendes Carvalho,88265347480,M,1985-09-01,rafael.carvalho810@yahoo.com.br,11962009653,São Paulo,SP,07082330,False
PES-05819,Fernanda Araújo Ribeiro,11496065760,F,1995-10-14,fernandaribeiro968@uol.com.br,51972483779,Porto Alegre,RS,98933498,False
PES-05820,Renata Barbosa Melo,92714319106,F,1997-04-06,renatamelo803@outlook.com,71986633631,Salvador,BA,46442010,False
PES-05821,Helena Nascimento Alves,12668948533,F,1974-11-08,helenaalves316@hotmail.com,11981614542,São Paulo,SP,08317398,True
PES-05822,Sérgio Assunção Barbosa,57922553501,M,1972-12-11,sergiobarbosa205@yahoo.com.br,21973586041,Rio de Janeiro,RJ,25433314,True
PES-05823,André Andrade Martins,79546264237,M,1974-10-04,andre.martins572@bol.com.br,81978438094,Recife,PE,57953327,True
PES-05824,Otávio Andrade Santos,41996761048,M,1987-08-25,otavio.santos962@hotmail.com,16976812185,Ribeirão Preto,SP,15456785,False
PES-05825,Cecília Rocha Andrade,66468898137,F,1953-04-01,ceciliaandrade979@bol.com.br,11981281399,São Paulo,SP,02683028,True
PES-05826,Joana Santos Machado,63727881607,F,1966-05-31,joana_mac701@bol.com.br,16967822311,Ribeirão Preto,SP,14408432,False
PES-05827,Joana Barbosa,16834059350,F,1987-06-22,joanabarbosa939@bol.com.br,11963274116,São Paulo,SP,07382585,False
PES-05828,Sérgio Pereira Moreira Guimarães,94398454659,M,1997-03-22,sergio_gui566@hotmail.com,11997584297,São Paulo,SP,02369098,True
PES-05829,Simone Melo,04190094773,F,1990-12-10,simone_mel693@uol.com.br,31998331161,Belo Horizonte,MG,37740404,False
PES-05830,Bruno Cardoso Mendes Santos,86249446354,M,1998-03-16,brunosantos976@hotmail.com,61978526979,Brasília,DF,71902275,False
PES-05831,Aline Ferreira,58075742737,F,1974-01-19,aline.ferreira583@yahoo.com.br,11979363057,São Paulo,SP,05914270,True
PES-05832,João Cardoso,27070487800,M,1999-12-11,joao.cardoso925@hotmail.com,31988916623,Belo Horizonte,MG,35736834,True
PES-05833,André Marques,15345997705,M,1970-04-29,andre_mar167@outlook.com,21961443968,Rio de Janeiro,RJ,22546423,True
PES-05834,Paulo Pereira Magalhães,13406545475,M,1974-04-11,paulo_mag605@hotmail.com,11973129317,São Paulo,SP,04894143,False
PES-05835,Helena Alves Souza Dias,11440991880,F,1995-04-14,helena_dia461@uol.com.br,19969475404,Campinas,SP,12328506,False
PES-05836,Isabela Ribeiro Gomes,78103580732,F,1964-12-01,isabela_gom651@gmail.com,11998001045,São Paulo,SP,04699709,False
PES-05837,Letícia Rodrigues,42134770961,F,1971-12-06,leticia.rodrigues630@gmail.com,16976011580,Ribeirão Preto,SP,13512383,True
PES-05838,Débora Oliveira Carvalho,83701701610,F,1992-08-28,debora.carvalho576@yahoo.com.br,21969183269,Niterói,RJ,29138905,True
PES-05839,Bruno Oliveira Rocha,03671310057,M,1964-11-13,brunorocha64@outlook.com,19977287742,Campinas,SP,15108106,False
PES-05840,Marcelo Assunção Barbosa,27109030911,M,1968-10-03,marcelo_bar241@bol.com.br,11965656380,São Paulo,SP,04537456,True
PES-05841,Renata Alves Ribeiro,00347579531,F,2000-11-21,renata.ribeiro738@uol.com.br,11974176714,São Paulo,SP,09142030,True
PES-05842,César Ferreira Freitas,45455734105,M,1962-06-07,cesar.freitas356@hotmail.com,19962229659,Campinas,SP,19594553,False
PES-05843,Débora Rodrigues Assunção,63342986905,F,1982-02-26,debora.assuncao180@outlook.com,21994584513,Rio de Janeiro,RJ,23139660,False
PES-05844,Sérgio Lima Mendes,34789535371,M,1998-12-25,sergio_men55@yahoo.com.br,51965672747,Porto Alegre,RS,91159388,True
PES-05845,Aline Rodrigues Brandão,52917556366,F,1978-09-07,aline_bra817@outlook.com,31996461564,Belo Horizonte,MG,37991924,False
PES-05846,Patrícia Barbosa Lima,73437905287,F,2000-05-07,patricia.lima434@bol.com.br,11987516352,São Paulo,SP,05286182,True
PES-05847,Daniel Mendes Alves,13136997999,M,1964-10-13,daniel.alves103@yahoo.com.br,11970483927,Santo André,SP,06075865,True
PES-05848,Júlia Magalhães Marques,04461608654,F,2003-02-17,julia.marques360@bol.com.br,31967869201,Belo Horizonte,MG,33581259,False
PES-05849,Ana Magalhães Barbosa Andrade,74536468803,F,1999-05-28,ana.andrade831@uol.com.br,19993014530,Campinas,SP,18406068,True
PES-05850,Wagner Cardoso,22517502587,M,1984-02-10,wagnercardoso108@outlook.com,51990966051,Porto Alegre,RS,94084167,True
PES-05851,Fernanda Araújo Nunes,51107125227,F,1991-01-23,fernanda.nunes687@hotmail.com,11989073527,São Paulo,SP,06886930,False
PES-05852,Otávio Peixoto Ferreira,51359093389,M,1982-12-13,otavioferreira862@uol.com.br,41972758571,Curitiba,PR,86254745,False
PES-05853,Priscila Brandão,04465718810,F,1974-06-19,priscilabrandao571@hotmail.com,61996616307,Brasília,DF,74611939,False
PES-05854,José Oliveira Andrade,44783507449,M,1980-03-22,jose_and324@gmail.com,62999128332,Goiânia,GO,79124916,False
PES-05855,Patrícia Martins,62481407660,F,1936-11-23,patriciamartins774@uol.com.br,31990085400,Belo Horizonte,MG,34109279,False
PES-05856,Márcio Nascimento Magalhães,88210544110,M,1993-03-25,marcio.magalhaes766@hotmail.com,61982369877,Brasília,DF,72793374,True
PES-05857,Patrícia Dias Nunes,34048037102,F,1972-10-13,patricia.nunes883@outlook.com,11961451388,São Paulo,SP,02009911,True
PES-05858,Henrique Guimarães Pereira,60012471372,M,1996-03-01,henrique.pereira152@bol.com.br,11962852484,São Paulo,SP,07374078,True
PES-05859,José Machado Brandão,85672302173,M,1991-12-29,jose.brandao159@outlook.com,11979658032,São Paulo,SP,03354867,True
PES-05860,Débora Alves Alves,06033930550,F,1981-10-31,debora.alves118@outlook.com,51963416644,Porto Alegre,RS,91655216,True
PES-05861,José Peixoto Nunes,71085182444,M,1983-08-31,josenunes148@outlook.com,41970818173,Curitiba,PR,87020249,False
PES-05862,Rafael Mendes Dias,50352824735,M,1979-03-03,rafael.dias932@gmail.com,11961972251,São Paulo,SP,09509835,True
PES-05863,José Rocha Brandão,79736630293,M,1975-07-19,josebrandao195@yahoo.com.br,51999757077,Porto Alegre,RS,91536576,False
PES-05864,Fábio Gomes Andrade,08812432131,M,1990-08-30,fabio_and980@bol.com.br,19991729776,Campinas,SP,16556975,True
PES-05865,Aline Araújo,97781893158,F,1955-08-07,aline.araujo471@bol.com.br,11986153527,Santo André,SP,04926301,False
PES-05866,Vitória Dias,29388618777,F,1991-07-25,vitoria_dia974@bol.com.br,11968023079,São Paulo,SP,04092281,False
PES-05867,Gabriela Rocha Dias,18545214545,F,1973-09-12,gabriela.dias433@outlook.com,31989816646,Belo Horizonte,MG,31280549,False
PES-05868,Thiago Nascimento,83355855804,M,1987-02-06,thiagonascimento846@uol.com.br,11989131694,São Paulo,SP,05764303,True
PES-05869,Gabriela Freitas Costa,67334916646,F,1994-08-02,gabriela_cos641@outlook.com,48996073709,Florianópolis,SC,87802166,True
PES-05870,Henrique Oliveira Silva,00006607446,M,1979-01-15,henrique_sil615@hotmail.com,51998543252,Porto Alegre,RS,96399270,True
PES-05871,Aline Moreira,62081097443,F,1939-09-24,aline_mor163@uol.com.br,11974693279,São Paulo,SP,06839837,False
PES-05872,Márcio Barbosa,97448753487,M,1976-06-30,marcio_bar564@yahoo.com.br,11965567823,São Paulo,SP,07566129,True
PES-05873,Gabriela Mendes Silva,37004981282,F,1983-03-25,gabriela_sil163@outlook.com,19964561387,Campinas,SP,11451629,True
PES-05874,Daniel Guimarães Barbosa Nunes,94545030220,M,1992-07-16,daniel.nunes422@yahoo.com.br,21976738666,Niterói,RJ,25032598,True
PES-05875,Luís Andrade Andrade,21865521329,M,1952-12-09,luis_and646@outlook.com,31995334233,Belo Horizonte,MG,33678324,False
PES-05876,Simone Gomes,33556861070,F,1999-10-23,simonegomes756@bol.com.br,21998521721,Niterói,RJ,22699173,True
PES-05877,Hélio Brandão Ferreira,92911444957,M,1961-05-26,helio_fer611@gmail.com,11980432516,Guarulhos,SP,06004328,True
PES-05878,Simone Marques,57382559920,F,1989-07-05,simonemarques212@outlook.com,11968942422,São Paulo,SP,01863667,True
PES-05879,Márcio Rocha Andrade,10810481073,M,1993-01-31,marcio_and565@gmail.com,21975989971,Rio de Janeiro,RJ,26249355,True
PES-05880,Gabriela Dias Carvalho Melo,48017357389,F,1995-07-27,gabriela_mel597@gmail.com,31962715002,Belo Horizonte,MG,35139440,True
PES-05881,Fábio Carvalho Nunes,55555992777,M,1988-07-03,fabio.nunes888@bol.com.br,31975027394,Belo Horizonte,MG,38538813,True
PES-05882,Paulo Lima Alves,46664012375,M,1983-04-23,pauloalves785@yahoo.com.br,11971754041,São Paulo,SP,01618131,True
PES-05883,Simone Brandão Machado,01167127080,F,1967-12-25,simone_mac695@bol.com.br,11991903124,São Paulo,SP,04997330,False
PES-05884,Fernando Melo,48488639295,M,1993-09-23,fernandomelo92@outlook.com,11971119251,São Paulo,SP,07860800,False
PES-05885,Wagner Peixoto,44373868336,M,1985-02-11,wagner_pei4@hotmail.com,19986933959,Campinas,SP,17979372,False
PES-05886,Camila Martins Gomes,75568278873,F,1974-12-11,camila_gom402@uol.com.br,11997808732,São Paulo,SP,09108378,True
PES-05887,Antônio Costa,11696821037,M,1993-04-19,antonio_cos745@uol.com.br,21983452986,Niterói,RJ,27886338,False
PES-05888,Cecília Santos Magalhães,78834177622,F,1955-01-03,ceciliamagalhaes761@yahoo.com.br,11966354814,São Paulo,SP,03990516,True
PES-05889,Lúcia Carvalho,52159316660,F,2000-11-21,lucia.carvalho675@hotmail.com,21972723904,Niterói,RJ,26072885,False
PES-05890,Isabela Ferreira Souza Freitas,49644846966,F,1972-08-01,isabelafreitas499@uol.com.br,11961264440,São Paulo,SP,05420204,False
PES-05891,Wagner Gomes,36600286148,M,1992-12-08,wagnergomes134@uol.com.br,51995094181,Porto Alegre,RS,92952600,True
PES-05892,André Alves,08904414130,M,1995-10-12,andre.alves43@yahoo.com.br,61998964535,Brasília,DF,75880857,True
PES-05893,Ana Nascimento,43247050035,F,1989-07-30,ananascimento398@uol.com.br,71975623665,Salvador,BA,42816860,True
PES-05894,Hélio Costa,49119275501,M,1968-11-18,helio.costa681@uol.com.br,81963483467,Recife,PE,56788776,True
PES-05895,Rafael Peixoto Pereira,89186560921,M,1960-04-03,rafaelpereira542@hotmail.com,48961823930,Florianópolis,SC,83905002,False
PES-05896,Gustavo Lima Machado,10584408960,M,1956-10-10,gustavo_mac993@gmail.com,11982648843,São Paulo,SP,05181060,False
PES-05897,Beatriz Guimarães Oliveira,68355728173,F,1999-05-05,beatriz_oli27@gmail.com,11972288005,Guarulhos,SP,01318744,False
PES-05898,Patrícia Mendes Nascimento,21826376305,F,2001-06-20,patricia_nas233@bol.com.br,21990752169,Rio de Janeiro,RJ,25853426,False
PES-05899,Tânia Nunes,42629971465,F,1954-07-12,tania_nun930@outlook.com,11989751161,São Paulo,SP,09367658,False
PES-05900,Beatriz Rocha Ribeiro Machado,78894045811,F,1987-12-30,beatrizmachado187@outlook.com,11995392178,São Paulo,SP,08012763,False
PES-05901,Márcio Marques Conceição,03789628255,M,1995-01-22,marcio.conceicao819@bol.com.br,11964307263,Guarulhos,SP,07369217,True
PES-05902,Marcelo Costa Ribeiro,13331209155,M,1968-10-02,marcelo.ribeiro221@uol.com.br,11984893601,Guarulhos,SP,08726434,False
PES-05903,Otávio Cardoso,91079214208,M,1970-07-27,otaviocardoso425@yahoo.com.br,11961939096,São Paulo,SP,02518116,True
PES-05904,Vinícius Ferreira Ferreira,61501523910,M,1983-01-29,vinicius_fer737@gmail.com,11996247775,São Paulo,SP,04073875,True
PES-05905,Eduardo Machado,08863380007,M,1998-05-17,eduardo_mac129@outlook.com,19966358427,Campinas,SP,17535140,False
PES-05906,Simone Machado Freitas,93106459468,F,1987-08-30,simone.freitas515@uol.com.br,41962247511,Curitiba,PR,85193534,False
PES-05907,Gabriela Oliveira Pereira Carvalho,69821382240,F,1994-11-06,gabriela.carvalho166@hotmail.com,81976578545,Recife,PE,55416355,True
PES-05908,Henrique Nunes,26633895879,M,1981-11-20,henrique.nunes328@bol.com.br,11983136929,São Paulo,SP,06146728,True
PES-05909,Priscila Martins,01907402217,F,1986-05-25,priscilamartins694@yahoo.com.br,11965198364,São Paulo,SP,07240094,False
PES-05910,Joana Guimarães Moreira,50217348068,F,2000-09-22,joana_mor238@gmail.com,11994268577,Santo André,SP,08568119,False
PES-05911,Gabriela Moreira Gomes,58869135560,F,1970-06-01,gabriela_gom913@bol.com.br,21967892538,Rio de Janeiro,RJ,24316825,True
PES-05912,Sônia Lima,07304928778,F,1999-10-07,sonia_lim397@bol.com.br,48984891273,Florianópolis,SC,82012739,True
PES-05913,Leonardo Nascimento,90478307250,M,1991-07-20,leonardonascimento963@uol.com.br,11997539786,São Paulo,SP,06574081,False
PES-05914,Eduardo Andrade Freitas,91274151120,M,1997-10-08,eduardo_fre347@hotmail.com,62988939792,Goiânia,GO,73195496,True
PES-05915,Júlia Ferreira Barbosa,52720604402,F,1993-02-09,juliabarbosa787@outlook.com,71979162325,Salvador,BA,45047513,False
PES-05916,Hélio Santos Rodrigues Guimarães,82176771826,M,1970-10-12,helio_gui964@gmail.com,41974405804,Curitiba,PR,81095381,True
PES-05917,Lúcia Rocha Rodrigues,32409100392,F,1997-08-05,lucia.rodrigues330@bol.com.br,21983399390,Rio de Janeiro,RJ,22307412,False
PES-05918,César Andrade,24693712280,M,1990-07-22,cesar.andrade599@hotmail.com,11973591824,São Paulo,SP,04231277,True
PES-05919,Lúcia Moreira Barbosa,70230125913,F,1962-05-31,lucia.barbosa540@gmail.com,21973831110,Rio de Janeiro,RJ,25743293,True
PES-05920,Helena Carvalho Andrade,37539428635,F,1960-12-08,helena.andrade892@uol.com.br,11964839847,São Paulo,SP,07412053,False
PES-05921,Gabriela Magalhães,77309644492,F,1979-10-12,gabriela_mag460@bol.com.br,32989753296,Juiz de Fora,MG,35762507,False
PES-05922,Márcia Gomes Guimarães,89344707200,F,1977-01-16,marcia_gui274@yahoo.com.br,31979501165,Belo Horizonte,MG,33621966,True
PES-05923,Tânia Souza Dias,96456920400,F,1990-03-19,tania_dia104@yahoo.com.br,11987307262,Guarulhos,SP,09835015,True
PES-05924,Helena Conceição,51185512004,F,1998-08-24,helenaconceicao379@gmail.com,11976055404,São Paulo,SP,09881632,True
PES-05925,Letícia Santos Magalhães Melo,73968716701,F,1984-01-13,leticia_mel299@bol.com.br,11966141215,São Paulo,SP,03473414,True
PES-05926,Sérgio Cardoso Melo Carvalho,77748770530,M,1959-10-19,sergiocarvalho552@hotmail.com,11986363727,São Paulo,SP,05626317,True
PES-05927,Otávio Araújo,94060203009,M,1998-11-27,otavio.araujo371@hotmail.com,11988233318,São Paulo,SP,01766619,True
PES-05928,Isabela Martins,97956958512,F,1995-05-05,isabelamartins751@yahoo.com.br,31983861020,Belo Horizonte,MG,34891816,True
PES-05929,Leonardo Carvalho Ribeiro,60607746602,M,2002-12-18,leonardoribeiro979@outlook.com,48966235902,Florianópolis,SC,87999748,False
PES-05930,Rodrigo Rocha Assunção,39815141570,M,1987-11-03,rodrigo.assuncao566@gmail.com,41991021268,Curitiba,PR,86822118,False
PES-05931,Luíza Freitas Cardoso,61496092198,F,1963-07-16,luizacardoso916@outlook.com,19993674375,Campinas,SP,12889134,True
PES-05932,João Dias Rodrigues,52441295039,M,1981-07-21,joao.rodrigues284@outlook.com,11979836681,Guarulhos,SP,04696147,True
PES-05933,Joana Guimarães,68957188932,F,1996-06-20,joana.guimaraes902@uol.com.br,19962684700,Campinas,SP,12130201,True
PES-05934,Márcio Assunção,90567017206,M,1984-09-18,marcio.assuncao455@gmail.com,11989722063,São Paulo,SP,07187905,True
PES-05935,Marcelo Nunes,41946472387,M,1962-03-11,marcelo_nun716@yahoo.com.br,11974888093,São Paulo,SP,09685825,True
PES-05936,Júlia Carvalho Brandão,35578209394,F,1986-02-17,julia_bra865@yahoo.com.br,11985277037,Guarulhos,SP,04292436,True
PES-05937,Vitória Mendes Santos,76785632560,F,1971-04-18,vitoriasantos904@bol.com.br,11974602582,São Paulo,SP,03801231,False
PES-05938,Márcia Mendes,91069709409,F,1988-02-18,marcia_men396@outlook.com,11970134958,Guarulhos,SP,03225441,True
PES-05939,Priscila Alves Brandão,75144768814,F,1992-09-22,priscilabrandao911@bol.com.br,11980093305,São Paulo,SP,07776538,False
PES-05940,Luíza Alves,71392475449,F,1975-11-22,luizaalves513@outlook.com,11979603704,São Paulo,SP,08723505,True
PES-05941,César Santos Gomes,07673526611,M,1979-03-15,cesargomes23@uol.com.br,41969773086,Curitiba,PR,86918783,False
PES-05942,Cecília Silva Cardoso,30649086180,F,1981-11-18,cecilia_car36@hotmail.com,41990247299,Curitiba,PR,84677485,False
PES-05943,Letícia Marques,15206416720,F,1977-10-16,leticiamarques641@uol.com.br,11990635800,São Paulo,SP,09442083,False
PES-05944,Ana Dias Araújo,29573844001,F,1955-02-18,ana_ara408@yahoo.com.br,31989946422,Belo Horizonte,MG,38380548,False
