COD_CLIENTE;NOME_CLIENTE;CPF;DT_NASC;SEXO;EMAIL;FONE;ENDERECO;BAIRRO;CIDADE;UF;CEP;ACEITA_MKT;DT_ATUALIZACAO
104033;PATRICIA MARQUES ANDRADE;47055457025;27/03/1985;F;patricia_and632@bol.com.br;31991575542;R Castro Alves, N. 1814 - Bloco B Apto 104;BOA VISTA;BELO HORIZONTE;Minas Gerais;33949628;S;19/07/2019
104034;PATRICIA DIAS CONCEICAO;287.732.934-82;07/03/1969;F;patriciaconceicao146@bol.com.br;71 974586181;Trav. Dom Pedro II, N. 440;SANTA CECÍLIA;Salvador;BA;43576-177;S;22/10/2024
104035;EDUARDO FERREIRA MARTINS;37067131871;04/02/1973;M;eduardo_mar97@hotmail.com;62 962857201;R DAS PALMEIRAS, Nº 2360;SANTO ANTÔNIO;GOIANIA;Goiás;79665-062;N;20/01/2020
104036;ALINE  BARBOSA ;37176926077;15/04/1988;I;aline.barbosa916@hotmail.com;71 84069378;RUA DOM PEDRO II, N. 227;LIBERDADE;Salvador;BA;42609910;S;19/06/2023
104037;LUCIA ASSUNCAO BARBOSA MOREIRA;79568744754;05/12/1981;F;lucia_mor908@gmail.com;(11) 99598-3055;RUA XV DE NOVEMBRO, N. 1106;SANTO ANTÔNIO;São Paulo;sp;02073233;S;06/04/2021
104038;CAIO RODRIGUES MARTINS;59962160600;14/06/1991;M;caiomartins37@hotmail.com;99173-2592;Rua Tiradentes, nº 2951 - Apto 31;SÃO JOSÉ;Recife;PE;51196-711;S;22/08/2023
104039;FERNANDO RIBEIRO SANTOS;61861545649;31/08/1997;M;fernandosantos14347@yahoo.com.br;21 988357203;Avenida Santos Dumont, N. 2808;VILA MARIANA;Rio de Janeiro;RJ;24771258;S;27/06/2020
104040;CECILIA OSUZA ROCHA;195.854.773-51;01/01/1900;F;cecilia_roc557@uol.com.br;51 982632088;RUA XV DE NOVEMBRO, N. 2365 - APTO 31;SANTO ANTÔNIO;Porto Alegre;rs;93682277;;23/11/2022
104041;CAIO RIBEIRO GUIMARAES BARBOSA;087.047.047-70;13/09/1962;M;;21 972456519;R. RIO BRANCO, Nº 1060 - CASA 2;VILA MARIANA;rio de janeiro ;rj;24087585;N;06/09/2025
104042;PRISCILA ASSUNCAO RIBEIRO;20767586662;19/11/1971;F;priscila.ribeiro40@yahoo.com.br;11 967558919;R CASTRO ALVES, N. 275 - APTO 31;BELA VISTA;São Paulo;sp;07451020;N;06/06/2021
104043;PRISCILA ASSUNÇÃO MARTINS FERREIRA;15964515487;01/10/1997;F;priscila.ferreira398@outlook.com;21994004954;RUA PRESIDENTE VARGAS, 2469;SANTO ANTÔNIO;Rio de Janeiro;RJ;21663-725;;23/03/2020
104044;VITORIA OLIVEIRA COSTA;800.057.013-09;01/10/1999;F;vitoriacosta662@bol.com.br;(71) 7152-5217;AVENIDA GETÚLIO VARGAS, 2068;BELA VISTA;Salvador;BA;48612831;S;31/01/2019
104045;LETICIA OLIVEIRA;424.880.064-08;21/11/1987;F;leticia_oli786@hotmail.com;(19) 6335-3271;R SÃO JOÃO, S/N - FUNDOS;SÃO JOSÉ;Campinas;SP;17518-402;S;14/07/2024
104046;DEBORA SOUZA;972.906.761-90;09/10/1971;F;deborasouza757@gmail.com;11992035903;RUA DOM PEDRO II, 2823;SANTO ANTÔNIO;São Paulo - SP;São Paulo;9480766;S;30/07/2022
104047;MARCIO ARAUJO MACHADO;51602500770;25/08/1972;M;marcio.machado698@yahoo.com.br;11985272913;RUA GETÚLIO VARGAS, 33;VILA MARIANA;São Paulo;SP;06798263;N;23/11/2022
104048;HENRIQUE COSTA ROCHA;49882398618;06/11/1976;M;henrique_roc963@hotmail.com;31 977462712;RUA PAULISTA, Nº 1957;PARQUE INDUSTRIAL;Belo Horizonte;Minas Gerais;32130740;N;09/11/2024
104049;CECILIA MARTINS MACHADO OLIVEIRA;69657251419;07/08/1982;F;ceciliaoliveira91@yahoo.com.bt;;Av Castro Alves, nº 1017;SÃO JOSÉ;BELO HORIZONTE;MG;37568-919;N;24/09/2019
104050;LARISSA BRANDÃO OLIVEIRA;721.024.608-86;14/07/1984;F;larissa_oli614@uol.com.br;11985245795;RUA SÃO JOÃO, Nº 2420;CENTRO;São Paulo;SP;02325999;N;10/08/2023
104051;RAFAEL NUNES NASCIMENTO;74000709160;11/05/1986;M;rafael.nascimento899@uol.com.br;31 960428385;ALAMEDA DAS FLORES, Nº 2945;SANTA CECÍLIA;Belo Horizonte;mg;37452026;S;22/12/2024
104052;WAGNER MARTINS ASSUNCAO;2,05915E+10;04/10/1982;M;wagnerassuncao248@hotmail.com;11 973578068;Alameda Marechal Deodoro, nº 2713;SANTA CECÍLIA;Guarulhos;São Paulo;03644826;S;01/09/2023
104053;EDUARDO LIMA;32594731900;18/11/1944;M;eduardolima787@outlook.com;31974096646;R Tiradentes, N. 2978;BOA VISTA;Belo Horizonte;MG;35998504;S;21/02/2021
104054;DEBORA MENDES;77039807815;26/04/1984;F;debora.mendes565@yahoo.com.br;19964787055;Praça Sete de Setembro, nº 2026;SANTA CECÍLIA;Campinas;sp;14871893;S;02/06/2024
104055;LEONARDO BRANDAO MARTINS;658.541.812-31;02/02/1977;M;leonardo_mar13@bol.com.br;11975616002;RUA das Palmeiras, 2421;JARDIM AMÉRICA;Sampa;SP;04288092;N;04/06/2024
104056;RENATA ARAUJO NASCIMENTO GUIMARAES;53544852748;15/08/1969;F;renata.guimaraes262@uol.com.br;71963493408;Rua das Flores, N. 2838;SANTO ANTÔNIO;Salvador;BA;43527-123;N;09/04/2021
104057;PRISCILA BRADNAO;04465718810;19/06/1974;F;priscilabrandao571@hotmail.com;61 996616307;AVENIDA DAS PALMEIRAS, N. 1196;JARDIM DAS FLORES;Brasília;DF;74611939;N;02/01/2020
104058;CAIO CARDOSO;68137171703;21/08/1955;M;;;RUA Castro Alves, nº 1534;JARDIM AMÉRICA;Rio de Janeiro;Rio de Janeiro;21091-640;N;21/11/2023
104059;DANIEL MARTINS;795.258.754-40;18/12/1986;M;danielmartins71@yahoo.com.br;1986722481;Av. dos Ipês, 2898 - Apto 12;JARDIM AMÉRICA;Campinas;SP;18607-655;N;02/11/2020
104060;DRA. HELENA CONCEICAO GOMES;741.810.320-43;27/10/1968;F;helena_gom632@bol.com.br;19 994081949;RUA PRESIDENTE VARGAS, Nº 1690;PARQUE INDUSTRIAL;Campinas;São Paulo;11855947;N;26/06/2019
104061;OTÁVIO MENDES;70144013002;06/02/1987;M;otavio.mendes839@bol.com.br;(31) 98226-6666;Rua Getúlio Vargas, nº 1967;VILA NOVA;BELO HORIZONTE;mg;35643412;N;17/07/2022
104062;RAQUEL MARTINS SILVA SANTOS;11752847261;10/05/1970;F; RAQUEL_SAN849@OUTLOOK.COM ;41982758479;R Rio Branco, 1855;BELA VISTA;curitiba ;PR;87827-433;S;17/01/2024
104063;LUIZA ALVES GUIMARAES;179.063.153-08;08/10/2002;F;luiza_gui949@outlook.com;62 966388066;R SANTOS DUMONT, N. 1519;CENTRO;Goiânia;Goiás;76965417;;11/12/2025
104064;RAFAEL PEIXOTO CARDOSO;13589637200;03/05/1956;M;rafaelcardoso78945@gmail.com;11 964031378;R Sete de Setembro, N. 1056;BELA VISTA;São Paulo;SP;2807714;N;08/03/2020
104065;ANA PEIXOTO;342.298.183-78;20/07/1980;F;ana.peixoto112@hotmail.com;62 967599928;R Tiradentes, S/N;BELA VISTA;Goiânia;Goiás;79174393;N;31/01/2025
104066;SERGIO MARQUES RIBEIRO;19960011917;01/10/1989;M;sergio_rib507@yahoo.com.br;(11) 96388-5499;Avenida dos Ipês, nº 1009;JARDIM AMÉRICA;São Paulo;São Paulo;06153-210;S;30/11/2021
104067;SIMONE GUIMARAES ANDRADE;320.826.887-47;03/01/1976;F;;51 997088024;RUA SETE DE SETEMBRO, N. 2744;BOA VISTA;Porto Alegre;rs;98714275;N;04/06/2025
104068;LUIS ASSUNCAO SILVA;63457107688;08/06/1987;M;luis.silva704@gmail.com;;R Sete de Setembro, 2906;SANTA CECÍLIA;Rio de Janeiro;RJ;28704112;S;08/02/2024
104069;LUIZA ROCHA;120.517.459-19;06/12/1997;F;luiza_roc361@bol.com.br;31 967117727;R. TIRADENTES, N. 107;VILA MARIANA;Belo Horizonte;mg;33092-188;S;08/08/2023
104070;MARCIA MOREIRA RODRIGUES;822.530.346-65;23/03/1988;F;marcia.rodrigues226@yahoo.com.br;16 993439610;R BRASIL, Nº 2036 - BLOCO B APTO 104;SANTA CECÍLIA;Ribeirão Preto;SP;19785-673;S;11/09/2021
104071;FERNANDA LIMA OLIVEIRA;98832258900;19/05/1991;F;fernanda_oli310@outlook.com;11 989841002;Avenida Dom Pedro II, 1832;SANTO ANTÔNIO;São Paulo;São Paulo;04095-300;S;31/07/2023
104072;ANA MARTINS CARVALHO;08240077358;02/12/1994;F;ana_car699@gmail.com;11 995035852;RUA RIO BRANCO, N. 2949 - BLOCO B APTO 104;SÃO JOSÉ;São Paulo;SP;08379521;;30/07/2021
104073;OTAVIO  SANTOS ;73563300674;31/01/2001;M;otaviosantos3@gmail.com;62 977854271;AVENIDA CASTRO ALVES, N. 1395;SANTO ANTÔNIO;Goiânia;go;76074-436;S;07/01/2023
104074;JOANA BARBOSA;16834059350;22/06/1987;F;joanabarbosa939@bol.com.br;11963274116;Rua dos Andradas, nº 1930;SANTA CECÍLIA;São Paulo;;07382-585;N;11/07/2023
104075;EDUARDO FERREIRA CARVALHO OLIVEIRA;946.452.920-21;04/11/1991;M;eduardo_oli410@hotmail.com;11970598707;R. São João, N. 2721;BELA VISTA;Sampa;sp;1205957;N;20/01/2024
104076;CECÍLIA MARTINS GUIMARÃES;792.769.236-40;03/08/1993;F;ceciliaguimaraes93@hotmail.com;31962612297;AL Rio Branco, nº 1866 - Fundos;JARDIM DAS FLORES;Belo Horizonte;Minas Gerais;37413869;N;28/12/2021
104077;PAULO ALVES RODRIGUES;86385947122;01/04/1985;;paulorodrigues87267@gmail.com;61993237379;R. Paulista, N. 1651;BELA VISTA;Brasília;df;79636-722;N;11/06/2019
104078;JÚLIA FERREIRA CARVALHO;111.772.551-03;17/01/1981;F;julia_car684@gmail.com;19975263080;R. DAS FLORES, Nº 1313;LIBERDADE;Campinas;SP;16773428;N;10/09/2019
104079;LARISSA BRANDÃO SOUZA;70594450306;02/05/1981;F;larissasouza433@yahoo.com.br;11 993056308;RUA MARECHAL DEODORO, Nº 2645 - APTO 31;BELA VISTA;SAO PAULO;SP;06776931;S;01/09/2021
104080;RENATA ANDRADE GUIMARAES;283.926.343-22;12/01/1983;F;renataguimaraes847@outlook.com;98007-5838;Al. dos Andradas, 2475 - Fundos;CENTRO;São Paulo;SP;9759447;N;21/07/2024
104081;CAIO MOREIRA;41765724341;02/02/1967;I;caio_mor912@bol.com.br;;RUA GETÚLIO VARGAS, 2057;BELA VISTA;Rio de Janeiro;Rio de Janeiro;22769914;S;28/06/2023
104082;SONIA ANDRADE;42301914801;14/02/1990;F;soniaandrade594@bol.com.br;21993905585;ALAMEDA SETE DE SETEMBRO, N. 2711;SANTA CECÍLIA;rio de janeiro ;RJ;28291-977;S;11/01/2019
104083;HENRIQUE OLIVEIRA;004.850.336-31;07/02/1994;M;henrique_oli576@outlook.com;31981409375;Rua Marechal Deodoro, N. 2763 - Fundos;VILA MARIANA;Belo Horizonte - MG;MG;36448870;S;19/07/2019
104084;FABIO MOREIRA BARBOSA;00239313020;11/10/1984;M;fabiobarbosa397@uol.com.br;(41) 98192-4981;TRAVESSA SÃO JOÃO, Nº 979;CENTRO;Curitiba;Paraná;81082076;N;19/09/2023
104085;ANTÔNIO FREITAS MOREIRA;819.923.438-53;16/03/1977;M;antonio_mor847@outlook.com;31 974107549;Rua Sete de Setembro, 2190;JARDIM AMÉRICA;Belo Horizonte;MG;39822661;N;10/04/2022
104086;DANIEL ANDRADE LIMA;18642544759;13/03/1983;M; DANIEL_LIM649@BOL.COM.BR ;(21) 98266-8007;R Tiradentes, 764;SÃO JOSÉ;Rio de Janeiro;Rio de Janeiro;29865000;S;24/05/2025
104087;LETICIA MELO;723.818.542-31;01/05/1990;F;leticiamelo400@bol.com.br;21976535966;RUA RIO BRANCO, N. 2683;BELA VISTA;Niterói;RJ;28967-531;N;27/01/2023
104088;RAQUEL MENDES FREITAS;60357425561;16/07/1999;F; RAQUELFREITAS299@BOL.COM.BR ;96696-3222;R. Sete de Setembro, N. 2778;SANTA CECÍLIA;São Paulo;São Paulo;08866133;S;09/05/2021
104089;CESAR CARDOSO;620.860.877-56;16/03/1998;M;cesar_car362@uol.com.br;51 994625175;Praça Tiradentes, nº 202 - Casa 2;PARQUE INDUSTRIAL;Porto Alegre;RS;97492313;N;19/01/2023
104090;ALINE DIAS FREITAS;40832454176;20/05/1983;F;aline_fre110@yahoo.com.br;11 987222099;RUA PAULISTA, N. 870 - BLOCO B APTO 104;BELA VISTA;Guarulhos;SP;7364132;;30/11/2022
104091;SRA. SONIA SILVA;452.331.019-04;25/04/1970;F;sonia_sil530@gmail.com;(32) 96413-6877;R Marechal Deodoro, N. 2230;LIBERDADE;Juiz de Fora;MG;36065-331;N;21/08/2023
104092;LARISSA MOREIRA;893.980.784-73;01/03/2003;F;larissa_mor618@uol.com.br;31999563199;AV CASTRO ALVES, 2952 - CASA 2;VILA NOVA;Belo Horizonte;MG;33163-451;N;04/05/2020
104093;GUSTAVO MENDES;19347796794;16/02/1991;M;gustavo_men128@uol.com.br;19977907484;Av Getúlio Vargas, 1445 - Casa 2;SÃO JOSÉ;CAMPINAS;SP;14293969;S;26/10/2019
104094;SÉRGIO MARQUES RODRIGUES CONCEIÇÃO;15177925501;13/05/1946;M;sergioconceicao432@gmail.com;11968326498;RUA DAS PALMEIRAS, Nº 1617;SÃO JOSÉ;São Paulo;sp;06201026;N;09/02/2019
104095;FERNANDA MOREIRA NUNES MOREIRA;631.094.911-09;20/10/1996;I;fernanda.moreira136@uol.com.br;51 94286378;AVENIDA PRESIDENTE VARGAS, 2952;PARQUE INDUSTRIAL;Porto Alegre;rs;97909-034;N;18/10/2024
104096;RODRIGO B. ASSUNCAO;477.334.381-87;18/10/1977;M; RODRIGO.ASSUNCAO976@OUTLOOK.COM ;11965738926;Rua das Flores, N. 2609;PARQUE INDUSTRIAL;SAO PAULO;sp;4226946;S;09/02/2023
104097;LUIZA  RIBEIRO LIMA ;1677415940;05/02/1991;I;luizalima113@outlook.com;11 997141832;RUA XV de Novembro, nº 1497;PARQUE INDUSTRIAL;São Paulo;São Paulo;01432-696;N;06/10/2020
104098;HELENA MOREIRA;39130092566;14/09/1976;F;helenamoreira342@yahoo.com.br;(32) 96030-7046;AVENIDA SETE DE SETEMBRO, Nº 306;BOA VISTA;juiz de fora ;MG;34820717;S;16/04/2025
104099;TÂNIA  NADRADE CARDOSO ;115.572.043-14;02/07/1981;F;tania.cardoso230@uol.com.br;21 986453211;Rua das Flores, 2071;VILA MARIANA;rio de janeiro ;RJ;28462479;S;24/01/2020
104100;RAFAEL FREITAS;06997075010;05/08/1947;M;rafaelfreitas876@outlook.com;(62) 98765-8200;AVENIDA DOS ANDRADAS, N. 981 - CASA 2;SANTO ANTÔNIO;Goiânia - GO;Goiás;75920-971;;16/03/2024
104101;PATRICIA ANDRADE;13928632795;13/01/1982;F;patriciaandrade444@hotmail.com;(61) 97692-1790;Av. XV de Novembro, 1048;JARDIM AMÉRICA;Brasília;Distrito Federal;74725-257;N;26/08/2021
104102;BRUNO SANTOS RODRIGUES;23504416793;09/04/1978;M;bruno_rod784@gmail.com.br;(31) 96589-5455;Pca das Palmeiras, 1086;JARDIM AMÉRICA;BH;MG;33574-766;N;03/01/2021
104103;TANIA  DIAS ;24149649529;06/06/1987;F;taniadias918@outlook.com;51 999129187;R. das Flores, N. 214 - Apto 12;BELA VISTA;Porto Alegre;rs;94461-887;N;28/10/2025
104104;CAIO MARQUES MARTINS;80024900028;08/06/1993;M;caio_mar734@bol.com.br;(31) 97644-8268;RUA MARECHAL DEODORO, N. 1509 - FUNDOS;BOA VISTA;Belo Horizonte;MG;33237914;S;13/01/2024
104105;PRISCILA RODRIGUES MENDES MARQUES;19040074143;27/01/1989;F;priscilamarques362@hotmail.com;11967831537;RUA DOM PEDRO II, N. 1058 - FUNDOS;BELA VISTA;São Paulo;São Paulo;05041524;S;04/10/2020
104106;CECILIA FREITAS LIMA;02847762116;21/05/1988;F;cecilialima276@outlook.com;21976417592;RUA DOS ANDRADAS, N. 2356;SÃO JOSÉ;Rio de Janeiro;RJ;26610-953;S;18/07/2024
104107;PRISCILA RIBEIRO CARVALHO;815.562.521-45;03/08/1990;F;priscila_car247@yahoo.com.br;11 998231534;RUA DAS FLORES, 1326;BELA VISTA;São Paulo;São Paulo;03845-848;S;04/08/2023
104108;NATALIA MARTINS ALVES;81113542586;25/03/1984;F;nataliaalves855@bol.com.br;11 964914946;R DAS PALMEIRAS, 229;BELA VISTA;Santo André;sp;07926535;N;18/06/2021
104109;ANTONIO CARVALHO;963.620.555-86;30/09/1971;M;antoniocarvalho683@gmail.com;97892-6564;Travessa Marechal Deodoro, nº 1892;SANTA CECÍLIA;Recife;PE;55950264;N;29/09/2022
104110;SIMONE ANDRADE;89162716069;10/01/1988;F;simone_and265@gmail.com;6174617023;RUA RIO BRANCO, N. 1988;JARDIM DAS FLORES;Brasília;df;78251-885;N;19/02/2020
104111;WAGNER M. NUNES PEREIRA;60200056158;04/02/1994;M;wagner.pereira277@gmail.com;11995953194;RUA DAS PALMEIRAS, Nº 2953;BOA VISTA;São Paulo;SP;05155543;N;18/02/2022
104112;TÂNIA LIMA MACHADO;50544662660;23/03/1959;F;tania.machado594@uol.com.br;(21) 99001-3162;R XV DE NOVEMBRO, Nº 2843 - CASA 2;SANTO ANTÔNIO;Rio de Janeiro;rj;22622147;S;08/05/2019
104113;RENATA MACHADO;61751688100;31/12/1933;F;renatamachado773@hotmial.com;(21) 98734-3439;Rua Paulista, nº 1045 - Apto 31;SANTA CECÍLIA;Rio de Janeiro - RJ;RJ;25825190;S;07/03/2023
104114;BEATRIZ CARVALHO;78523378642;22/08/1973;F;beatrizcarvalho695@gmail.com;4882649983;R Tiradentes, nº 2591 - Casa 2;SANTO ANTÔNIO;Florianópolis;sc;89883846;N;02/11/2020
104115;DR. LEONARDO FERREIRA PEREIRA;92364863473;21/04/1998;M;leonardopereira736@bol.com.br;;Rua Presidente Vargas, nº S/N;SANTO ANTÔNIO;São Paulo;São Paulo;03320930;S;09/03/2023
104116;JÚLIA MARTINS;08971436123;30/09/1950;F;julia_mar402@uol.com.br;98575-8183;RUA DOS IPÊS, Nº 2668;PARQUE INDUSTRIAL;Rio de Janeiro;Rio de Janeiro;25041-842;N;20/11/2024
104117;FERNANDO SOUZA ROCHA;736.583.582-62;02/05/1972;M;fernando.rocha530@bol.com.br;62991296879;R. DAS PALMEIRAS, Nº 1709 - CASA 2;BOA VISTA;Goiânia;Goiás;73954058;N;19/11/2021
104118;TANIA CARDOSO SOUZA;14885010098;06/09/1963;;tania_sou924@bol.com.br;11983475941;AV da Liberdade, nº 2669;VILA NOVA;SAO PAULO;SP;05157-345;N;04/06/2023
104119;BRUNO NASCIMENTO FERREIRA;14333460561;06/02/1974;M;brunoferreira398@hotmail.com;(11) 97256-3703;Rua São João, N. 1813;SÃO JOSÉ;São Paulo;SP;04517110;S;13/02/2023
104120;DEBORA RIBEIRO COSTA;8731371329;08/08/1976;F;deboracosta764@uol.com.br;(48) 9407-9263;RUA DAS FLORES, N. 1208 - APTO 31;JARDIM DAS FLORES;FLORIANOPOLIS;sc;86396325;S;19/06/2024
104121;CAIO MOREIRA FERREIRA SANTOS;42176878183;10/03/1977;M;caio_san379@outlook.com;(21) 98514-9302;R. Santos Dumont, 1939;JARDIM AMÉRICA;Rio de Janeiro;Rio de Janeiro;25875-336;N;02/03/2020
104122;RODRIGO MACHADO COSTA;90935803106;22/02/1991;M; RODRIGO.COSTA780@OUTLOOK.COM ;(51) 98172-3106;AVENIDA CASTRO ALVES, N. 1574;JARDIM AMÉRICA;Porto Alegre;RS;97136-377;N;03/07/2020
104123;CECILIA GUIMARAES;958.126.425-67;12/07/2000;F;cecilia_gui222@yahoo.com.br;11 999283227;AVENIDA MARECHAL DEODORO, Nº 2524;VILA MARIANA;São Paulo;SP;6709464;S;17/07/2021
104124;MARCIA DIAS LIMA MENDES;90090196597;15/10/1979;;marciamendes699@yahoo.com.br;21 968695895;AVENIDA DAS PALMEIRAS, Nº 1930 - APTO 31;SANTO ANTÔNIO;Rio de Janeiro - RJ;Rio de Janeiro;24883-592;S;18/09/2025
104125;DR. LEONARDO MARTINS OLIVEIRA;653.677.847-20;22/04/1997;M;leonardo.oliveira515@outlook.com;97299-3609;Rua Santos Dumont, 2314;VILA MARIANA;RIO DE JANEIRO;rj;28268492;S;12/10/2025
104126;CLÁUDIA SOUZA RODRIGUES;61062179714;16/09/1979;F;claudiarodrigues210@gmail.com;16 68475517;R. Rio Branco, 1462;VILA MARIANA;Ribeirão Preto;SP;16837388;S;11/02/2024
104127;ISABELA C. OLIVEIRA GUIMARAES;211.924.546-00;11/08/1991;F;isabela_gui97@outlook.com;(19) 98128-1285;ALAMEDA DAS FLORES, Nº 1793;CENTRO;CAMPINAS;SP;15012416;N;20/09/2022
104128;PAULO RIBEIRO RODRIGUES;329.530.792-03;01/01/1900;M;paulo.rodrigues38715@bol.com.br;2173426089;RUA DOS ANDRADAS, N. 39 - BLOCO B APTO 104;VILA NOVA;Rio de Janeiro - RJ;Rio de Janeiro;27895384;N;26/01/2020
104129;HELENA SANTOS;3,52509E+10;02/08/1986;F;helena.santos416@gmail.com;61 977142759;R SÃO JOÃO, Nº 2505;SANTA CECÍLIA;Brasília;df;72999171;N;30/07/2021
104130;PATRÍCIA FREITAS GUIMARÃES;678.520.638-37;19/06/1964;F;patriciaguimaraes244@yahoo.com.br;48963084948;R Presidente Vargas, nº 2862;PARQUE INDUSTRIAL;Florianópolis;Santa Catarina;89287208;S;21/03/2024
104131;LARISSA ARAUJO PEREIRA;055.621.495-16;20/03/1971;F;larissa.pereira677@uol.com.br;11 963954278;R. da Liberdade, nº 1008;VILA MARIANA;São Paulo;sp;03386-386;N;03/06/2025
104132;MATEUS PEIXOTO CONCEIÇÃO;842.738.459-97;17/05/1961;M;mateus_con806@gmail.com;(48) 9051-5311;Avenida das Flores, 345 - Fundos;SANTA CECÍLIA;Florianópolis;Santa Catarina;87252-257;S;05/11/2020
104133;HENRIQUE RODRIGUES CARDOSO;977.166.989-31;28/04/1969;M; HENRIQUE_CAR596@OUTLOOK.COM ;71 969031661;RUA DAS FLORES, N. 2154;PARQUE INDUSTRIAL;Salvador;Bahia;48312-715;N;28/01/2024
104134;VITORIA ARAUJO MACHADO;561.800.245-02;07/08/1983;F;vitoria_mac163@outlok.com;97598-4345;Rua das Flores, 272;JARDIM DAS FLORES;Belo Horizonte;MG;38981-110;S;04/08/2020
104135;LUÍS MOREIRA MAGALHÃES;301.703.507-70;06/05/1991;M;luis.magalhaes467@outlook.com;(32) 98658-5036;Avenida Presidente Vargas, 855 - Apto 31;CENTRO;Juiz de Fora;MG;36141465;N;04/05/2019
104136;CLAUDIA ALVES BRANDAO;24348855196;21/03/1976;F;claudiabrandao811@bol.com.br;16995945493;RUA PRESIDENTE VARGAS, Nº 1943;VILA MARIANA;RIBEIRAO PRETO;sp;19242160;S;01/02/2024
104137;NATALIA NASCIMENTO;35684880193;30/03/1983;I;natalia.nascimento131@gmail.com;(11) 9379-2400;AV. CASTRO ALVES, 315;SANTA CECÍLIA;são paulo ;SP;06707-400;;18/07/2022
104138;PAULO NASCIMENTO RIBEIRO;935.067.283-93;07/06/1982;M;paulo.ribeiro34@bol.com.br;31987428592;AVENIDA RIO BRANCO, Nº 2031;VILA NOVA;Belo Horizonte;MG;35961947;S;24/10/2024
104139;CLAUDIA CARDOSO SOUZA OLIVEIRA;85353996909;24/08/1990;F;claudia_oli541@yahoo.com.br;(11) 99347-7612;AV DOS IPÊS, 607;JARDIM DAS FLORES;São Paulo - SP;sp;02357366;N;23/07/2023
104140;SIMONE DIAS RIBEIRO;532.663.933-50;23/03/1975;F;simone.ribeiro9@outlook.com;(11) 6886-1836;RUA DA LIBERDADE, 460;PARQUE INDUSTRIAL;São Paulo;SP;05249972;S;23/04/2025
104141;RENATA MELO ROCHA;32308034424;12/05/1969;F;renatarocha604@bol.com.br;31998578894;AL das Flores, nº 1588 - Fundos;CENTRO;Belo Horizonte;MG;38706462;N;12/09/2025
104142;TANIA GOMES NUNES DIAS;034.707.987-37;17/07/1986;F; TANIADIAS476@UOL.COM.BR ;11 965864246;RUA TIRADENTES, Nº 1608 - APTO 31;BOA VISTA;São Paulo;;07519219;N;23/09/2025
104143;MARIANA PEREIRA GUIMARAES;20383125910;29/06/1947;F;mariana.guimaraes193@hotmail.com;71 977089176;Avenida Getúlio Vargas, N. 102;JARDIM AMÉRICA;Salvador;BA;41478751;S;04/05/2021
104144;WAGNER SILVA MELO;17243971504;26/03/2004;M;wagnermelo332@uol.com.br;(41) 9796-7178;RUA SANTOS DUMONT, Nº 1888;PARQUE INDUSTRIAL;Curitiba;PR;83398000;S;10/03/2019
104145;ALINE FREITAS CONCEICAO;351.912.116-69;05/08/1987;F;aline_con46383@hotmail.com;32978646824;PRAÇA DOS ANDRADAS, N. 2795;BOA VISTA;Juiz de Fora;MG;32891962;S;01/05/2022
104146;CLAUDIA MENDES BARBOSA;063.558.583-93;12/10/1988;F;claudia_bar15851@outlook.com;11973145428;Rua Paulista, 2431 - Casa 2;SÃO JOSÉ;São Paulo;SP;05167-861;S;14/10/2020
104147;JOÃO LIMA LIMA;856.569.271-05;13/05/1982;M;joaolima190@uol.com.br;11971508808;R. SÃO JOÃO, 2416;BOA VISTA;guarulhos ;São Paulo;03241477;N;02/09/2020
104148;PRISCILA GOMES RIBEIRO;45337556866;05/09/2003;F;priscilaribeiro81745@outlook.com;(21) 97135-7654;RUA DOM PEDRO II, N. 984;JARDIM DAS FLORES;Rio de Janeiro;RJ;24772-703;S;01/09/2024
104149;MARIANA PEREIRA;89879607309;19/11/1978;F;mariana.pereira932@outlook.com;19990013953;RUA RIO BRANCO, Nº 2096 - APTO 12;JARDIM AMÉRICA;Campinas;SP;16208-391;S;09/04/2022
104150;EDUARDO  ALVES BARBOSA ;74389026259;30/07/1981;M;eduardobarbosa330@gmail.com;(11) 99527-1048;PRAÇA DOS ANDRADAS, N. 1235 - FUNDOS;CENTRO;Guarulhos;SP;02953579;N;03/11/2023
104151;GABRIELA SILVA NASCIMENTO;98915588940;25/08/1977;F;gabriela_nas914@yahoo.com.br;21 983953435;R. da Liberdade, nº 1926;VILA NOVA;Rio de Janeiro;RJ;29056-073;S;23/07/2020
104152;CAMILA SILVA;17784562608;17/04/1999;F; CAMILA.SILVA671@GMAIL.COM ;(21) 96831-8787;RUA PRESIDENTE VARGAS, Nº 1199;PARQUE INDUSTRIAL;Niterói;RJ;21383664;S;15/08/2019
104153;FERNANDO  PEIXOTO ;800.646.805-25;11/10/1993;M;fernando.peixoto864@hotmail.com;41 90265146;Av dos Andradas, N. 671;PARQUE INDUSTRIAL;Curitiba;Paraná;89593134;S;29/09/2022
104154;MÁRCIA  ROCHA BRANDÃO ;91843989492;07/08/1990;F;marcia.brandao603@uol.com.br;;R DOM PEDRO II, 812 - FUNDOS;CENTRO;Curitiba - PR;PR;87598-238;N;01/08/2025
104155;RENATA SANTOS MARTINS;412.433.315-34;16/08/1965;F;renata_mar459@gmail.con;31 974924070;AV Tiradentes, nº 2945;BOA VISTA;Belo Horizonte;MG;37995-181;N;18/02/2019
